campaign_id,candidate_id,signal_time,entry_time,elapsed_seconds,intended_entry_price,actual_entry_price,move_from_intended_entry_r,structure_valid_at_entry,final_action,regime_at_signal,regime_at_entry,regime_changed,lifecycle_state_at_signal,lifecycle_state_at_entry,lifecycle_changed,location_at_signal,location_at_entry,exhaustion_state_at_signal,exhaustion_state_at_entry,timing_state_at_signal,timing_state_at_entry,htf_state_at_signal,htf_state_at_entry,structure_state_at_signal,structure_state_at_entry,pressure_state_at_signal,pressure_state_at_entry,final_arbiter_location,final_arbiter_pressure,final_arbiter_exhaustion_pct,final_arbiter_decision,learned_trend_health,learned_pullback_completion_pct,learned_continuation_pct,learned_trap_risk_pct,learned_liquidity_sweep,learned_breakout_acceptance,entry_timing_classification,data_source
CAMP-81,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.22_03:30:00|CORE|BUY|EVIDENCE=3217,3218,3219",2026.06.22 03:30:30,2026.06.22 03:33:30,180.0,4168.13,4167.38,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,TREND_MATURE,False,LOCATION_LATE,LOCATION_LATE,EXHAUSTION_MODERATE,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_CONFLICT,HTF_CONFLICT,STRUCTURE_SUPPORTS,STRUCTURE_SUPPORTS,BUY_PRESSURE_MODERATE,BUY_PRESSURE_MODERATE,LOCATION_LATE,BUY_PRESSURE_MODERATE,45%,ALLOW,OPPOSED,80,45,20,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-82,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.22_04:00:00|CORE|BUY|EVIDENCE=3220,3221,3222",2026.06.22 04:00:17,2026.06.22 04:02:47,150.0,4219.26,4207.11,0.0,true,ENTER_NOW,BRKT_UP,BRKT_UP,False,,TREND_MATURE,False,LOCATION_EXTREME,LOCATION_EXTREME,EXHAUSTION_MODERATE,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_CONFLICT,HTF_CONFLICT,STRUCTURE_SUPPORTS,STRUCTURE_SUPPORTS,BUY_PRESSURE_STRONG,BUY_PRESSURE_STRONG,LOCATION_EXTREME,BUY_PRESSURE_STRONG,42%,ALLOW,OPPOSED,80,90,20,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-83,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.23_20:00:00|CORE|SELL|EVIDENCE=3448,3449,3450",2026.06.23 20:00:30,2026.06.23 20:03:00,150.0,4133.11,4132.59,0.025,true,ENTER_NOW,TREND_DN,TREND_DN,False,,TRANSITION_NEUTRAL,False,LOCATION_LATE,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_RECLAIM,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_LATE,PRESSURE_TRANSITIONING,73%,ALLOW,ALIGNED,80,75,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-84,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.23_21:30:00|CORE|SELL|EVIDENCE=3457,3458,3459",2026.06.23 21:30:30,2026.06.23 21:33:30,180.0,4120.07,4121.99,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,TREND_MATURE,False,LOCATION_LATE,LOCATION_LATE,EXHAUSTION_MODERATE,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_ALIGNED,HTF_ALIGNED,STRUCTURE_SUPPORTS,STRUCTURE_SUPPORTS,SELL_PRESSURE_STRONG,SELL_PRESSURE_STRONG,LOCATION_LATE,SELL_PRESSURE_STRONG,51%,ALLOW,ALIGNED,80,90,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-85,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.23_22:00:00|CORE|SELL|EVIDENCE=3460,3461,3462",2026.06.23 22:00:30,2026.06.23 22:03:30,180.0,4117.35,4122.61,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,TREND_MATURE,False,LOCATION_LATE,LOCATION_LATE,EXHAUSTION_MODERATE,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_ALIGNED,HTF_ALIGNED,STRUCTURE_STRONGLY_SUPPORTS,STRUCTURE_STRONGLY_SUPPORTS,SELL_PRESSURE_MODERATE,SELL_PRESSURE_MODERATE,LOCATION_LATE,SELL_PRESSURE_MODERATE,50%,ALLOW,ALIGNED,25,15,40,UNKNOWN,UNCONFIRMED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-86,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.25_14:30:00|CORE|SELL|EVIDENCE=3679,3680,3681",2026.06.25 14:30:30,2026.06.25 14:33:30,180.0,3978.37,3979.17,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,,False,LOCATION_LATE,LOCATION_LATE,EXHAUSTION_MODERATE,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_ALIGNED,HTF_ALIGNED,STRUCTURE_SUPPORTS,STRUCTURE_SUPPORTS,SELL_PRESSURE_STRONG,SELL_PRESSURE_STRONG,LOCATION_LATE,SELL_PRESSURE_STRONG,49%,ALLOW,ALIGNED,80,75,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-87,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.25_17:00:00|CORE|SELL|EVIDENCE=3694,3695,3696",2026.06.25 17:00:00,2026.06.25 17:03:00,180.0,4002.22,4007.47,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,TREND_MATURE,,False,LOCATION_LATE,,EXHAUSTION_MODERATE,,TIMING_WAIT_PULLBACK,,HTF_ALIGNED,,STRUCTURE_SUPPORTS,,SELL_PRESSURE_STRONG,,LOCATION_LATE,SELL_PRESSURE_STRONG,58%,ALLOW,ALIGNED,80,75,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-88,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.26_07:00:00|CORE|BUY|EVIDENCE=3766,3767,3768",2026.06.26 07:00:00,2026.06.26 07:03:00,180.0,4004.42,4003.42,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,TRANSITION_NEUTRAL,TRANSITION_NEUTRAL,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,77%,ALLOW,OPPOSED,25,75,40,UNKNOWN,UNCONFIRMED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-89,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.26_07:30:00|CORE|BUY|EVIDENCE=3769,3770,3771",2026.06.26 07:30:30,2026.06.26 07:33:00,150.0,4008.5,4006.02,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,TRANSITION_NEUTRAL,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,80%,ALLOW,OPPOSED,25,0,80,UNKNOWN,UNCONFIRMED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-90,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.26_08:30:00|CORE|BUY|EVIDENCE=3775,3776,3777",2026.06.26 08:30:30,2026.06.26 08:33:00,150.0,4018.03,4018.57,0.026,true,ENTER_NOW,TREND_DN,TREND_DN,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_LATE,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_LATE,PRESSURE_TRANSITIONING,80%,ALLOW,OPPOSED,25,30,20,UNKNOWN,UNCONFIRMED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-91,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.26_09:30:00|CORE|BUY|EVIDENCE=3781,3782,3783",2026.06.26 09:30:30,2026.06.26 09:33:30,180.0,4023.82,4026.65,0.117,true,ENTER_NOW,TREND_DN,TREND_DN,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_LATE,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_LATE,PRESSURE_TRANSITIONING,80%,ALLOW,OPPOSED,80,75,20,UNKNOWN,ACCEPTED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-92,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.29_01:30:00|CORE|SELL|EVIDENCE=3847,3848,3849",2026.06.29 01:30:30,2026.06.29 01:33:30,180.0,4059.58,4060.67,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_ALIGNED,,STRUCTURE_OPPOSES,,SELL_PRESSURE_STRONG,,LOCATION_RESET_PENDING,SELL_PRESSURE_STRONG,100%,ALLOW,ALIGNED,80,45,20,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-94,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.29_09:00:00|CORE|BUY|EVIDENCE=3892,3893,3894",2026.06.29 09:00:00,2026.06.29 09:03:00,180.0,4054.55,4056.75,0.1,true,ENTER_NOW,TREND_UP,TREND_UP,False,TRANSITION_NEUTRAL,TRANSITION_NEUTRAL,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_RECLAIM,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,72%,ALLOW,OPPOSED,80,60,0,UNKNOWN,ACCEPTED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-95,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.30_11:30:00|CORE|SELL|EVIDENCE=4039,4040,4041",2026.06.30 11:30:30,2026.06.30 11:33:30,180.0,4025.22,4024.58,0.022,true,ENTER_NOW,TREND_DN,TREND_DN,False,,,False,LOCATION_LATE,,EXHAUSTION_HIGH,,TIMING_WAIT_PULLBACK,,HTF_ALIGNED,,STRUCTURE_STRONGLY_SUPPORTS,,PRESSURE_BALANCED,,LOCATION_LATE,PRESSURE_BALANCED,68%,ALLOW,ALIGNED,25,0,60,UNKNOWN,UNCONFIRMED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-96,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.30_12:00:00|CORE|SELL|EVIDENCE=4042,4043,4044",2026.06.30 12:00:30,2026.06.30 12:03:30,180.0,4015.41,4017.55,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_CONFIRMATION,,HTF_TRANSITIONING,,STRUCTURE_STRONGLY_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,76%,ALLOW,ALIGNED,80,45,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-97,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.30_15:30:00|CORE|SELL|EVIDENCE=4063,4064,4065",2026.06.30 15:30:30,2026.06.30 15:33:00,150.0,4018.28,4018.53,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,76%,ALLOW,ALIGNED,80,90,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-98,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.30_16:00:00|CORE|SELL|EVIDENCE=4066,4067,4068",2026.06.30 16:00:00,2026.06.30 16:13:34,180.0,4023.42,4024.65,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,OPPOSITE_DIRECTION_FORMING,OPPOSITE_DIRECTION_FORMING,False,,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_CONFIRMATION,,HTF_TRANSITIONING,,STRUCTURE_STRONGLY_SUPPORTS,,PRESSURE_TRANSITIONING,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,77%,ALLOW,ALIGNED,25,15,40,UNKNOWN,UNCONFIRMED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-99,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.30_16:30:00|CORE|SELL|EVIDENCE=4069,4070,4071",2026.06.30 16:30:31,2026.06.30 16:33:31,180.0,4026.12,4019.99,0.268,true,ENTER_NOW,TREND_DN,TREND_DN,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_RECLAIM,,HTF_TRANSITIONING,,STRUCTURE_STRONGLY_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,77%,ALLOW,ALIGNED,25,30,20,UNKNOWN,UNCONFIRMED,LATE_ENTRY_CHASED_DURING_TIMER,EXACT_JOURNAL
CAMP-100,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.30_18:00:00|CORE|SELL|EVIDENCE=4078,4079,4080",2026.06.30 18:00:23,2026.06.30 18:02:53,150.0,4038.41,4035.92,0.068,true,ENTER_NOW,TREND_UP,TREND_UP,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_ALIGNED,,STRUCTURE_SUPPORTS,,SELL_PRESSURE_STRONG,,LOCATION_RESET_PENDING,SELL_PRESSURE_STRONG,82%,ALLOW,ALIGNED,25,60,40,UNKNOWN,UNCONFIRMED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-101,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.06.30_18:30:00|CORE|SELL|EVIDENCE=4081,4082,4083",2026.06.30 18:30:30,2026.06.30 18:33:00,150.0,4028.96,4029.9,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,,TREND_HEALTHY,False,LOCATION_GOOD,,EXHAUSTION_MODERATE,,TIMING_WAIT_PULLBACK,,HTF_ALIGNED,,STRUCTURE_STRONGLY_SUPPORTS,,SELL_PRESSURE_MODERATE,,LOCATION_GOOD,SELL_PRESSURE_MODERATE,50%,ALLOW,ALIGNED,25,15,60,UNKNOWN,UNCONFIRMED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-102,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.01_03:00:00|CORE|SELL|EVIDENCE=4120,4121,4122",2026.07.01 03:00:30,2026.07.01 03:03:30,180.0,4007.57,4006.41,0.071,true,ENTER_NOW,TREND_DN,TREND_DN,False,,TREND_MATURE,False,LOCATION_LATE,LOCATION_LATE,EXHAUSTION_MODERATE,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_ALIGNED,HTF_ALIGNED,STRUCTURE_SUPPORTS,STRUCTURE_SUPPORTS,SELL_PRESSURE_STRONG,SELL_PRESSURE_STRONG,LOCATION_LATE,SELL_PRESSURE_STRONG,53%,ALLOW,ALIGNED,80,75,0,UNKNOWN,ACCEPTED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-103,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.01_03:30:00|CORE|SELL|EVIDENCE=4123,4124,4125",2026.07.01 03:30:42,2026.07.01 03:33:42,180.0,4002.85,4003.07,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,TREND_MATURE,False,LOCATION_EXTREME,LOCATION_EXTREME,EXHAUSTION_MODERATE,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_ALIGNED,HTF_ALIGNED,STRUCTURE_SUPPORTS,STRUCTURE_SUPPORTS,SELL_PRESSURE_STRONG,SELL_PRESSURE_STRONG,LOCATION_EXTREME,SELL_PRESSURE_STRONG,46%,ALLOW,ALIGNED,80,75,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-104,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.01_04:30:00|CORE|SELL|EVIDENCE=4129,4130,4131",2026.07.01 04:30:00,2026.07.01 04:33:00,180.0,3985.85,3983.11,0.147,true,ENTER_NOW,TREND_DN,TREND_DN,False,TREND_MATURE,TREND_MATURE,False,LOCATION_LATE,LOCATION_LATE,EXHAUSTION_MODERATE,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_ALIGNED,HTF_ALIGNED,STRUCTURE_STRONGLY_SUPPORTS,STRUCTURE_STRONGLY_SUPPORTS,SELL_PRESSURE_STRONG,SELL_PRESSURE_STRONG,LOCATION_LATE,SELL_PRESSURE_STRONG,52%,ALLOW,ALIGNED,25,15,40,UNKNOWN,UNCONFIRMED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-105,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.01_05:00:00|CORE|SELL|EVIDENCE=4132,4133,4134",2026.07.01 05:00:00,2026.07.01 05:03:00,180.0,3977.77,3976.87,0.042,true,ENTER_NOW,TREND_DN,TREND_DN,False,TREND_MATURE,TREND_MATURE,False,LOCATION_EXTREME,LOCATION_EXTREME,EXHAUSTION_MODERATE,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_ALIGNED,HTF_ALIGNED,STRUCTURE_SUPPORTS,STRUCTURE_SUPPORTS,SELL_PRESSURE_STRONG,SELL_PRESSURE_STRONG,LOCATION_EXTREME,SELL_PRESSURE_STRONG,52%,ALLOW,ALIGNED,80,60,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-106,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.01_20:00:00|CORE|SELL|EVIDENCE=4222,4223,4224",2026.07.01 20:00:00,2026.07.01 20:03:00,180.0,4071.14,4073.08,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,TRANSITION_NEUTRAL,OPPOSITE_DIRECTION_FORMING,True,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_CONFIRMATION,,HTF_TRANSITIONING,,STRUCTURE_OPPOSES,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,94%,ALLOW,ALIGNED,25,60,40,UNKNOWN,UNCONFIRMED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-107,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.01_20:30:00|CORE|SELL|EVIDENCE=4225,4226,4227",2026.07.01 20:30:31,2026.07.01 20:33:31,180.0,4069.53,4070.09,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,HTF_TRANSITIONING,STRUCTURE_OPPOSES,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,PRESSURE_TRANSITIONING,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,94%,ALLOW,ALIGNED,80,45,20,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-108,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.01_21:30:00|CORE|SELL|EVIDENCE=4231,4232,4233",2026.07.01 21:30:42,2026.07.01 21:33:42,180.0,4062.82,4065.09,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,HTF_TRANSITIONING,STRUCTURE_OPPOSES,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,PRESSURE_TRANSITIONING,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,94%,ALLOW,ALIGNED,80,90,20,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-109,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.02_04:30:00|CORE|BUY|EVIDENCE=4261,4262,4263",2026.07.02 04:30:00,2026.07.02 04:33:00,180.0,4053.42,4050.52,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,OPPOSITE_DIRECTION_FORMING,OPPOSITE_DIRECTION_FORMING,False,LOCATION_LATE,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_CONFIRMATION,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_LATE,PRESSURE_TRANSITIONING,78%,ALLOW,NEUTRAL,25,15,40,UNKNOWN,UNCONFIRMED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-110,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.02_05:30:00|CORE|BUY|EVIDENCE=4267,4268,4269",2026.07.02 05:30:30,2026.07.02 05:33:30,180.0,4048.73,4052.22,0.126,true,ENTER_NOW,TREND_UP,TREND_UP,False,,TREND_EXHAUSTING,False,LOCATION_LATE,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_CONFIRMATION,,HTF_NEUTRAL,,STRUCTURE_STRONGLY_SUPPORTS,,BUY_PRESSURE_MODERATE,,LOCATION_LATE,BUY_PRESSURE_MODERATE,78%,ALLOW,NEUTRAL,25,30,40,UNKNOWN,UNCONFIRMED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-111,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.02_06:30:00|CORE|BUY|EVIDENCE=4273,4274,4275",2026.07.02 06:30:30,2026.07.02 06:33:00,150.0,4065.71,4065.29,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,,TREND_MATURE,False,LOCATION_EXTREME,LOCATION_EXTREME,EXHAUSTION_MODERATE,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,HTF_TRANSITIONING,STRUCTURE_SUPPORTS,STRUCTURE_SUPPORTS,PRESSURE_TRANSITIONING,PRESSURE_TRANSITIONING,LOCATION_EXTREME,PRESSURE_TRANSITIONING,49%,ALLOW,NEUTRAL,80,105,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-112,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.02_07:00:00|CORE|BUY|EVIDENCE=4276,4277,4278",2026.07.02 07:00:30,2026.07.02 07:03:30,180.0,4072.48,4071.19,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,,TREND_MATURE,False,LOCATION_EXTREME,LOCATION_EXTREME,EXHAUSTION_MODERATE,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_NEUTRAL,HTF_NEUTRAL,STRUCTURE_SUPPORTS,STRUCTURE_SUPPORTS,BUY_PRESSURE_STRONG,BUY_PRESSURE_STRONG,LOCATION_EXTREME,BUY_PRESSURE_STRONG,46%,ALLOW,NEUTRAL,80,75,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-113,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.03_07:00:00|CORE|SELL|EVIDENCE=4408,4409,4410",2026.07.03 07:00:00,2026.07.03 07:03:00,180.0,4176.04,4175.06,0.056,true,ENTER_NOW,TREND_UP,TREND_UP,False,TRANSITION_NEUTRAL,OPPOSITE_DIRECTION_CONFIRMED,True,LOCATION_RESET_PENDING,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,HTF_TRANSITIONING,STRUCTURE_OPPOSES,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,PRESSURE_TRANSITIONING,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,95%,ALLOW,NEUTRAL,25,60,40,UNKNOWN,UNCONFIRMED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-114,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.03_09:30:00|CORE|SELL|EVIDENCE=4423,4424,4425",2026.07.03 09:30:30,2026.07.03 09:33:00,150.0,4165.74,4166.92,0.0,true,ENTER_NOW,BRKT_DN,BRKT_DN,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_OPPOSES,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,95%,ALLOW,NEUTRAL,80,60,20,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
