log_date	device_time	source_line	runtime	event_type	message
20260720	23:59:59.832	196627	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=42 barTime=2026.07.21 01:50 trendState=TREND_STALLING buyPressure=50.9 buySlope=-10.1 sellPressure=45.0 sellSlope=0.0 buyCaseScore=54.3 sellCaseScore=50.4 continuationScore=45.0 exhaustionScore=83.1 exhaustionPct=83.1 structure=STRUCTURE_MIXED location=LOCATION_RESET_PENDING buyRoomR=1.89 sellRoomR=3.53 preferredDirection=NONE decision=TRANSITION_WATCH confidence=46.1 reason=buyCaseScore=54.3 sellCaseScore=50.4 -- too close to call, evidence conflicted
20260720	23:59:59.832	196628	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 01:50:00 barClose=2026.07.21 02:00:00 evidenceId=42 buyCaseScore=54.35 sellCaseScore=50.44 preferredDirection=NONE decision=TRANSITION_WATCH location=LOCATION_RESET_PENDING structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260721	00:00:52.522	277	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=NONE m10Reason=buyCaseScore=54.3 sellCaseScore=50.4 -- too close to call, evidence conflicted -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	00:08:23.781	700	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=NONE m10Reason=buyCaseScore=54.3 sellCaseScore=50.4 -- too close to call, evidence conflicted -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	00:08:28.784	701	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	BOT-DECISION	BOT-DECISION activity POST failed url=https://xauaisniper.com/api/cloud/monitor/activity http=1003 err=5203 consecutiveFails=1 event=PRIMARY_DECISION response=
20260721	00:09:59.654	717	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 02:10:00 evaluatedBarOpen=2026.07.21 02:00:00 evaluatedBarClose=2026.07.21 02:10:00 latestClosedBarOpen=2026.07.21 02:00:00 previousClosedBarOpen=2026.07.21 01:50:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260721	00:09:59.654	718	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=43 barTime=2026.07.21 02:00 trendState=DIRECTION_TRANSITION buyPressure=64.6 buySlope=13.7 sellPressure=45.0 sellSlope=0.0 buyCaseScore=60.1 sellCaseScore=48.9 continuationScore=45.0 exhaustionScore=83.1 exhaustionPct=83.1 structure=STRUCTURE_MIXED location=LOCATION_LATE buyRoomR=1.05 sellRoomR=4.34 preferredDirection=BUY decision=TRANSITION_WATCH confidence=60.1 reason=opposite case building (score=60.1 vs dominant=48.9) with real reaction evidence -- preferred direction changing, normal entry path must still confirm
20260721	00:09:59.654	719	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 02:00:00 barClose=2026.07.21 02:10:00 evidenceId=43 buyCaseScore=60.10 sellCaseScore=48.94 preferredDirection=BUY decision=TRANSITION_WATCH location=LOCATION_LATE structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260721	00:10:00.277	728	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=BUY m10Reason=opposite case building (score=60.1 vs dominant=48.9) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	00:17:33.645	872	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=BUY m10Reason=opposite case building (score=60.1 vs dominant=48.9) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	00:20:00.113	893	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 02:20:00 evaluatedBarOpen=2026.07.21 02:10:00 evaluatedBarClose=2026.07.21 02:20:00 latestClosedBarOpen=2026.07.21 02:10:00 previousClosedBarOpen=2026.07.21 02:00:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260721	00:20:00.113	894	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=44 barTime=2026.07.21 02:10 trendState=DIRECTION_TRANSITION buyPressure=57.1 buySlope=-7.5 sellPressure=45.0 sellSlope=0.0 buyCaseScore=55.2 sellCaseScore=48.9 continuationScore=45.0 exhaustionScore=83.1 exhaustionPct=83.1 structure=STRUCTURE_MIXED location=LOCATION_LATE buyRoomR=1.17 sellRoomR=3.73 preferredDirection=NONE decision=TRANSITION_WATCH confidence=43.7 reason=buyCaseScore=55.2 sellCaseScore=48.9 -- too close to call, evidence conflicted
20260721	00:20:00.113	895	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 02:10:00 barClose=2026.07.21 02:20:00 evidenceId=44 buyCaseScore=55.22 sellCaseScore=48.94 preferredDirection=NONE decision=TRANSITION_WATCH location=LOCATION_LATE structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260721	00:20:48.501	1046	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=NONE m10Reason=buyCaseScore=55.2 sellCaseScore=48.9 -- too close to call, evidence conflicted -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	00:28:22.797	1202	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=NONE m10Reason=buyCaseScore=55.2 sellCaseScore=48.9 -- too close to call, evidence conflicted -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	00:29:59.769	1220	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 02:30:00 evaluatedBarOpen=2026.07.21 02:20:00 evaluatedBarClose=2026.07.21 02:30:00 latestClosedBarOpen=2026.07.21 02:20:00 previousClosedBarOpen=2026.07.21 02:10:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260721	00:29:59.769	1221	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=45 barTime=2026.07.21 02:20 trendState=DIRECTION_TRANSITION buyPressure=61.2 buySlope=4.1 sellPressure=37.3 sellSlope=-7.7 buyCaseScore=57.0 sellCaseScore=45.5 continuationScore=37.3 exhaustionScore=83.1 exhaustionPct=83.1 structure=STRUCTURE_MIXED location=LOCATION_LATE buyRoomR=1.32 sellRoomR=3.24 preferredDirection=NONE decision=NO_VALID_SIGNAL confidence=57.0 reason=neither case cleared the 55.0 bar (buy=57.0 sell=45.5)
20260721	00:29:59.769	1222	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 02:20:00 barClose=2026.07.21 02:30:00 evidenceId=45 buyCaseScore=57.03 sellCaseScore=45.46 preferredDirection=NONE decision=NO_VALID_SIGNAL location=LOCATION_LATE structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260721	00:30:00.391	1230	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=NO_VALID_SIGNAL m10PreferredDirection=NONE m10Reason=neither case cleared the 55.0 bar (buy=57.0 sell=45.5) -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	00:37:31.365	1349	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=NO_VALID_SIGNAL m10PreferredDirection=NONE m10Reason=neither case cleared the 55.0 bar (buy=57.0 sell=45.5) -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	00:39:59.611	1370	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 02:40:00 evaluatedBarOpen=2026.07.21 02:30:00 evaluatedBarClose=2026.07.21 02:40:00 latestClosedBarOpen=2026.07.21 02:30:00 previousClosedBarOpen=2026.07.21 02:20:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260721	00:39:59.611	1371	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=46 barTime=2026.07.21 02:30 trendState=DIRECTION_TRANSITION buyPressure=77.4 buySlope=16.2 sellPressure=36.0 sellSlope=-1.2 buyCaseScore=65.6 sellCaseScore=44.9 continuationScore=36.0 exhaustionScore=83.1 exhaustionPct=83.1 structure=STRUCTURE_MIXED location=LOCATION_LATE buyRoomR=1.20 sellRoomR=3.36 preferredDirection=BUY decision=TRANSITION_WATCH confidence=65.6 reason=opposite case building (score=65.6 vs dominant=44.9) with real reaction evidence -- preferred direction changing, normal entry path must still confirm
20260721	00:39:59.611	1372	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 02:30:00 barClose=2026.07.21 02:40:00 evidenceId=46 buyCaseScore=65.61 sellCaseScore=44.91 preferredDirection=BUY decision=TRANSITION_WATCH location=LOCATION_LATE structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260721	00:40:30.000	1571	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=BUY m10Reason=opposite case building (score=65.6 vs dominant=44.9) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	00:48:01.877	1848	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=BUY m10Reason=opposite case building (score=65.6 vs dominant=44.9) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	00:49:59.735	1865	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 02:50:00 evaluatedBarOpen=2026.07.21 02:40:00 evaluatedBarClose=2026.07.21 02:50:00 latestClosedBarOpen=2026.07.21 02:40:00 previousClosedBarOpen=2026.07.21 02:30:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260721	00:49:59.735	1866	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=47 barTime=2026.07.21 02:40 trendState=DIRECTION_TRANSITION buyPressure=77.3 buySlope=-0.1 sellPressure=36.0 sellSlope=-0.0 buyCaseScore=65.3 sellCaseScore=44.9 continuationScore=36.0 exhaustionScore=83.1 exhaustionPct=83.1 structure=STRUCTURE_MIXED location=LOCATION_LATE buyRoomR=1.04 sellRoomR=3.49 preferredDirection=BUY decision=TRANSITION_WATCH confidence=65.3 reason=opposite case building (score=65.3 vs dominant=44.9) with real reaction evidence -- preferred direction changing, normal entry path must still confirm
20260721	00:49:59.735	1867	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 02:40:00 barClose=2026.07.21 02:50:00 evidenceId=47 buyCaseScore=65.27 sellCaseScore=44.89 preferredDirection=BUY decision=TRANSITION_WATCH location=LOCATION_LATE structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260721	00:50:00.363	1875	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=BUY m10Reason=opposite case building (score=65.3 vs dominant=44.9) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	00:57:34.354	2273	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=BUY m10Reason=opposite case building (score=65.3 vs dominant=44.9) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	00:59:59.705	2292	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 03:00:00 evaluatedBarOpen=2026.07.21 02:50:00 evaluatedBarClose=2026.07.21 03:00:00 latestClosedBarOpen=2026.07.21 02:50:00 previousClosedBarOpen=2026.07.21 02:40:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260721	00:59:59.705	2293	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=48 barTime=2026.07.21 02:50 trendState=TREND_STALLING buyPressure=53.9 buySlope=-23.4 sellPressure=42.6 sellSlope=6.6 buyCaseScore=52.5 sellCaseScore=46.3 continuationScore=53.9 exhaustionScore=68.2 exhaustionPct=68.2 structure=STRUCTURE_MIXED location=LOCATION_LATE buyRoomR=2.61 sellRoomR=0.80 preferredDirection=NONE decision=TRANSITION_WATCH confidence=43.8 reason=buyCaseScore=52.5 sellCaseScore=46.3 -- too close to call, evidence conflicted
20260721	00:59:59.705	2294	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 02:50:00 barClose=2026.07.21 03:00:00 evidenceId=48 buyCaseScore=52.47 sellCaseScore=46.29 preferredDirection=NONE decision=TRANSITION_WATCH location=LOCATION_LATE structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260721	01:09:59.623	3602	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 03:10:00 evaluatedBarOpen=2026.07.21 03:00:00 evaluatedBarClose=2026.07.21 03:10:00 latestClosedBarOpen=2026.07.21 03:00:00 previousClosedBarOpen=2026.07.21 02:50:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=false
20260721	01:09:59.623	3603	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=49 barTime=2026.07.21 03:00 trendState=TREND_STALLING buyPressure=54.7 buySlope=0.8 sellPressure=42.0 sellSlope=-0.6 buyCaseScore=54.6 sellCaseScore=46.7 continuationScore=54.7 exhaustionScore=68.2 exhaustionPct=68.2 structure=STRUCTURE_MIXED location=LOCATION_LATE buyRoomR=2.96 sellRoomR=1.06 preferredDirection=NONE decision=TRANSITION_WATCH confidence=42.1 reason=buyCaseScore=54.6 sellCaseScore=46.7 -- too close to call, evidence conflicted
20260721	01:09:59.623	3604	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 03:00:00 barClose=2026.07.21 03:10:00 evidenceId=49 buyCaseScore=54.57 sellCaseScore=46.66 preferredDirection=NONE decision=TRANSITION_WATCH location=LOCATION_LATE structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260721	01:10:00.063	3612	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=NONE m10Reason=buyCaseScore=54.6 sellCaseScore=46.7 -- too close to call, evidence conflicted -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	01:17:30.937	4097	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=NONE m10Reason=buyCaseScore=54.6 sellCaseScore=46.7 -- too close to call, evidence conflicted -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	01:19:59.715	4116	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 03:20:00 evaluatedBarOpen=2026.07.21 03:10:00 evaluatedBarClose=2026.07.21 03:20:00 latestClosedBarOpen=2026.07.21 03:10:00 previousClosedBarOpen=2026.07.21 03:00:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=false
20260721	01:19:59.715	4117	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=50 barTime=2026.07.21 03:10 trendState=TREND_MATURE_WITH_ROOM buyPressure=65.8 buySlope=11.1 sellPressure=36.5 sellSlope=-5.5 buyCaseScore=52.8 sellCaseScore=42.2 continuationScore=65.8 exhaustionScore=68.2 exhaustionPct=68.2 structure=STRUCTURE_MIXED location=LOCATION_EXTREME buyRoomR=2.21 sellRoomR=0.34 preferredDirection=BUY decision=TREND_CONTINUATION_NO_ENTRY_YET confidence=52.8 reason=neither case cleared the 55.0 bar (buy=52.8 sell=42.2)
20260721	01:19:59.715	4118	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 03:10:00 barClose=2026.07.21 03:20:00 evidenceId=50 buyCaseScore=52.84 sellCaseScore=42.20 preferredDirection=BUY decision=TREND_CONTINUATION_NO_ENTRY_YET location=LOCATION_EXTREME structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260721	01:20:29.804	4553	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TREND_CONTINUATION_NO_ENTRY_YET m10PreferredDirection=BUY m10Reason=neither case cleared the 55.0 bar (buy=52.8 sell=42.2) -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	01:27:29.995	4600	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TREND_CONTINUATION_NO_ENTRY_YET m10PreferredDirection=BUY m10Reason=neither case cleared the 55.0 bar (buy=52.8 sell=42.2) -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	01:29:59.630	4619	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 03:30:00 evaluatedBarOpen=2026.07.21 03:20:00 evaluatedBarClose=2026.07.21 03:30:00 latestClosedBarOpen=2026.07.21 03:20:00 previousClosedBarOpen=2026.07.21 03:10:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=false
20260721	01:29:59.630	4620	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=51 barTime=2026.07.21 03:20 trendState=TREND_STALLING buyPressure=54.6 buySlope=-11.2 sellPressure=42.1 sellSlope=5.6 buyCaseScore=47.2 sellCaseScore=45.0 continuationScore=54.6 exhaustionScore=69.3 exhaustionPct=69.3 structure=STRUCTURE_MIXED location=LOCATION_EXTREME buyRoomR=2.12 sellRoomR=0.37 preferredDirection=NONE decision=TRANSITION_WATCH confidence=47.8 reason=buyCaseScore=47.2 sellCaseScore=45.0 -- too close to call, evidence conflicted
20260721	01:29:59.630	4621	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 03:20:00 barClose=2026.07.21 03:30:00 evidenceId=51 buyCaseScore=47.21 sellCaseScore=44.97 preferredDirection=NONE decision=TRANSITION_WATCH location=LOCATION_EXTREME structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260721	01:30:30.226	4900	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=RANGE_REVERSAL m10Decision=TRANSITION_WATCH m10PreferredDirection=NONE m10Reason=buyCaseScore=47.2 sellCaseScore=45.0 -- too close to call, evidence conflicted -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	01:37:30.767	4946	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=RANGE_REVERSAL m10Decision=TRANSITION_WATCH m10PreferredDirection=NONE m10Reason=buyCaseScore=47.2 sellCaseScore=45.0 -- too close to call, evidence conflicted -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
