ea_event_date,device_local_time,broker_server_time,m10_closed_bar_time,latest_bid_ask_time,symbol,spread,candidate_direction,candidate_confidence,candidate_freshness,thesis_action,execution_readiness,exact_blocker_or_reason,hourly_advisory_state,database_record,notification_eligibility,notification_result,frontend_state,ea_runtime,evidence_id,source_log,source_line
20260720,15:17:58.552,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,SELL,65.1,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,SELL_CANDIDATE,NOT_PROVEN_BY_ANALYSIS_EVENT,"dominant case wins (score=65.1 vs opposite=45.8), location=LOCATION_GOOD acceptable-or-better",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",1,20260720.log,106074
20260720,15:19:59.969,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,49.7,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"buyCaseScore=50.6 sellCaseScore=50.9 -- too close to call, evidence conflicted",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",2,20260720.log,106681
20260720,15:30:00.040,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,BUY,62.6,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"opposite case building (score=62.6 vs dominant=51.5) with real reaction evidence -- preferred direction changing, normal entry path must still confirm",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",3,20260720.log,107335
20260720,15:40:00.040,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,48.4,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"buyCaseScore=48.4 sellCaseScore=46.8 -- too close to call, evidence conflicted",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",4,20260720.log,107963
20260720,15:49:59.978,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,47.7,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"buyCaseScore=48.8 sellCaseScore=46.4 -- too close to call, evidence conflicted",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",5,20260720.log,109108
20260720,16:00:00.085,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,58.3,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,NO_VALID_SIGNAL,NOT_PROVEN_BY_ANALYSIS_EVENT,neither case cleared the 55.0 bar (buy=58.3 sell=45.7),NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",6,20260720.log,109786
20260720,16:09:59.955,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,41.5,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"buyCaseScore=51.6 sellCaseScore=43.0 -- too close to call, evidence conflicted",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",7,20260720.log,111129
20260720,16:20:00.122,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,40.1,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"buyCaseScore=62.5 sellCaseScore=52.7 -- too close to call, evidence conflicted",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",8,20260720.log,111727
20260720,16:30:00.021,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,BUY,55.4,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,WAIT_FOR_BUY_RETRACE,NOT_PROVEN_BY_ANALYSIS_EVENT,"dominant case wins (score=55.4) but location=LOCATION_LATE -- valid direction, poor entry price, wait for retrace",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",9,20260720.log,112485
20260720,16:30:31.219,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,40.9,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"buyCaseScore=55.4 sellCaseScore=46.3 -- too close to call, evidence conflicted",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",9,20260720.log,113097
20260720,16:40:00.360,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,48.7,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"buyCaseScore=48.1 sellCaseScore=49.4 -- too close to call, evidence conflicted",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",10,20260720.log,115497
20260720,16:50:00.262,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,48.8,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"buyCaseScore=46.0 sellCaseScore=47.3 -- too close to call, evidence conflicted",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",11,20260720.log,118742
20260720,17:00:00.201,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,41.1,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"buyCaseScore=44.1 sellCaseScore=53.0 -- too close to call, evidence conflicted",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",12,20260720.log,121980
20260720,17:10:00.317,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,BUY,65.1,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"opposite case building (score=65.1 vs dominant=43.4) with real reaction evidence -- preferred direction changing, normal entry path must still confirm",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",13,20260720.log,125234
20260720,17:20:00.298,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,45.3,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"buyCaseScore=48.1 sellCaseScore=52.8 -- too close to call, evidence conflicted",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",14,20260720.log,128165
20260720,17:30:00.210,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,45.3,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"buyCaseScore=49.8 sellCaseScore=54.5 -- too close to call, evidence conflicted",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",15,20260720.log,131085
20260720,17:40:00.343,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,SELL,64.4,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,SELL_CANDIDATE,NOT_PROVEN_BY_ANALYSIS_EVENT,"dominant case wins (score=64.4 vs opposite=48.5), location=LOCATION_EXCELLENT acceptable-or-better",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",16,20260720.log,134202
20260720,17:50:01.186,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,SELL,69.1,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,SELL_CANDIDATE,NOT_PROVEN_BY_ANALYSIS_EVENT,"dominant case wins (score=69.1 vs opposite=50.5), location=LOCATION_EXCELLENT acceptable-or-better",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",17,20260720.log,137251
20260720,18:00:00.072,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,SELL,64.5,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,SELL_CANDIDATE,NOT_PROVEN_BY_ANALYSIS_EVENT,"dominant case wins (score=64.5 vs opposite=50.7), location=LOCATION_EXCELLENT acceptable-or-better",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",18,20260720.log,139845
20260720,18:10:00.018,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,44.2,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"buyCaseScore=59.1 sellCaseScore=64.9 -- too close to call, evidence conflicted",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",19,20260720.log,142192
20260720,18:20:00.020,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,48.9,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"buyCaseScore=52.2 sellCaseScore=53.3 -- too close to call, evidence conflicted",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",20,20260720.log,144735
20260720,18:30:00.822,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,BUY,60.8,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"opposite case building (score=60.8 vs dominant=46.7) with real reaction evidence -- preferred direction changing, normal entry path must still confirm",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",21,20260720.log,147372
20260720,18:40:00.347,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,67.3,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,NO_VALID_SIGNAL,NOT_PROVEN_BY_ANALYSIS_EVENT,neither case cleared the 55.0 bar (buy=67.3 sell=44.9),NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",22,20260720.log,149814
20260720,18:50:00.095,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,65.7,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,NO_VALID_SIGNAL,NOT_PROVEN_BY_ANALYSIS_EVENT,neither case cleared the 55.0 bar (buy=65.7 sell=49.8),NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",23,20260720.log,152205
20260720,19:00:00.438,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,65.5,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,NO_VALID_SIGNAL,NOT_PROVEN_BY_ANALYSIS_EVENT,neither case cleared the 55.0 bar (buy=65.5 sell=49.8),NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",24,20260720.log,154936
20260720,19:10:00.213,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,BUY,76.4,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"opposite case building (score=76.4 vs dominant=43.3) with real reaction evidence -- preferred direction changing, normal entry path must still confirm",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",25,20260720.log,157522
20260720,19:20:00.072,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,66.9,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,NO_VALID_SIGNAL,NOT_PROVEN_BY_ANALYSIS_EVENT,neither case cleared the 55.0 bar (buy=66.9 sell=51.2),NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",26,20260720.log,160119
20260720,19:30:00.319,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,66.3,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,NO_VALID_SIGNAL,NOT_PROVEN_BY_ANALYSIS_EVENT,neither case cleared the 55.0 bar (buy=66.3 sell=51.2),NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",27,20260720.log,163097
20260720,19:40:01.031,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,66.4,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,NO_VALID_SIGNAL,NOT_PROVEN_BY_ANALYSIS_EVENT,neither case cleared the 55.0 bar (buy=66.4 sell=51.2),NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",28,20260720.log,165182
20260720,19:49:59.976,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,BUY,77.5,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,TRANSITION_WATCH,NOT_PROVEN_BY_ANALYSIS_EVENT,"opposite case building (score=77.5 vs dominant=51.2) with real reaction evidence -- preferred direction changing, normal entry path must still confirm",NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",29,20260720.log,167633
20260720,19:59:59.922,NOT_LOGGED_IN_EVENT,2026.07.20,NOT_LOGGED_IN_EVENT,XAUUSD,NOT_LOGGED_IN_EVENT,NONE,69.3,FRESHNESS_RECORDED_IN_ADJACENT_M10_EVIDENCE_EVENT,NO_VALID_SIGNAL,NOT_PROVEN_BY_ANALYSIS_EVENT,neither case cleared the 55.0 bar (buy=69.3 sell=51.0),NOT_PRESENT_IN_MT5_LOG,UNVERIFIED_NO_PRODUCTION_DB_ACCESS,REQUIRES_EXPLICIT_EXECUTION_READY_EVENT,UNVERIFIED_NO_PRODUCTION_NOTIFICATION_LOG,UNVERIFIED_NO_AUTHENTICATED_OWNER_SESSION,"XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_AUDIT_FIXED_M30_DEFAULT (XAUUSD,M5)",30,20260720.log,169989
