action,attempted_authority,attempted_exit_r,authority,currentR,decision,direction,external_manual,floor_r,guaranteedFloorR,new_floor_r,peak_r,previous_floor_r,profile,protected_floor_r,reason,ret,tag,ticket,ts
,,,,,,,,0.300,,,0.400,,GENERAL,,,,OWNER_R_EXIT_FLOOR_ARMED,98,
CLOSE_AT_OR_ABOVE_FLOOR,,,,0.309,,BUY,,,0.30,,,,,,OWNER_R_EXIT_FLOOR_BREACH,,OWNER_R_EXIT_DECISION,98,
,,,OWNER_R_EXIT_FLOOR_BREACH,,APPROVE,,false,,,,,,,,,,OWNER_R_EXIT_DECISION,98,
,,,OWNER_R_EXIT_FLOOR_BREACH,,,,false,,,,,,,,,10009,OWNER_R_EXIT_CLOSE_APPROVED,98,
,,,OWNER_R_EXIT_GIVEBACK_45,,APPROVE,,false,,,,,,,,,,OWNER_R_EXIT_DECISION,100,
,,,OWNER_R_EXIT_GIVEBACK_45,,,,false,,,,,,,,,10009,OWNER_R_EXIT_CLOSE_APPROVED,100,
,,,,,,,,0.300,,,0.404,,GENERAL,,,,OWNER_R_EXIT_FLOOR_ARMED,104,
,,,,,,,,,,0.353,0.504,0.300,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,104,
,,,,,,,,,,0.355,0.507,0.353,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,104,
,,,,,,,,,,0.361,0.515,0.355,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,104,
,,,,,,,,,,0.361,0.516,0.361,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,104,
CLOSE_AT_OR_ABOVE_FLOOR,,,,0.372,,SELL,,,0.36,,,,,,OWNER_R_EXIT_FLOOR_BREACH,,OWNER_R_EXIT_DECISION,104,
,,,OWNER_R_EXIT_FLOOR_BREACH,,APPROVE,,false,,,,,,,,,,OWNER_R_EXIT_DECISION,104,
,,,OWNER_R_EXIT_FLOOR_BREACH,,,,false,,,,,,,,,10009,OWNER_R_EXIT_CLOSE_APPROVED,104,
,,,OWNER_R_EXIT_GIVEBACK_45,,APPROVE,,false,,,,,,,,,,OWNER_R_EXIT_DECISION,106,
,,,OWNER_R_EXIT_GIVEBACK_45,,,,false,,,,,,,,,10009,OWNER_R_EXIT_CLOSE_APPROVED,106,
,,,,,,,,0.300,,,0.420,,GENERAL,,,,OWNER_R_EXIT_FLOOR_ARMED,110,
,,,,,,,,,,0.353,0.504,0.300,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.356,0.509,0.353,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.358,0.512,0.356,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.380,0.543,0.358,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.403,0.576,0.380,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.404,0.577,0.403,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.405,0.579,0.404,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.414,0.592,0.405,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.415,0.593,0.414,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.418,0.597,0.415,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.452,0.646,0.418,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.457,0.653,0.452,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.461,0.659,0.457,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.481,0.687,0.461,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.482,0.688,0.481,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.497,0.710,0.482,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.506,0.723,0.497,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.514,0.735,0.506,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.526,0.752,0.514,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.529,0.756,0.526,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.532,0.760,0.529,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.539,0.770,0.532,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.544,0.778,0.539,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.548,0.783,0.544,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.578,0.825,0.548,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.579,0.827,0.578,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.583,0.833,0.579,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.586,0.838,0.583,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.600,0.858,0.586,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.621,0.887,0.600,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.631,0.902,0.621,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.635,0.907,0.631,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.636,0.908,0.635,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.651,0.930,0.636,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.674,0.963,0.651,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.678,0.969,0.674,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,,,,,,,,0.690,0.986,0.678,GENERAL,,,,OWNER_R_EXIT_FLOOR_RATCHET,110,
,,,OWNER_R_EXIT_TP_1R,,APPROVE,,false,,,,,,,,,,OWNER_R_EXIT_DECISION,110,
,,,OWNER_R_EXIT_TP_1R,,,,false,,,,,,,,,10009,OWNER_R_EXIT_CLOSE_APPROVED,110,
,,,OWNER_R_EXIT_GIVEBACK_45,,APPROVE,,false,,,,,,,,,,OWNER_R_EXIT_DECISION,112,
,,,OWNER_R_EXIT_GIVEBACK_45,,,,false,,,,,,,,,10009,OWNER_R_EXIT_CLOSE_APPROVED,112,
,,,OWNER_R_EXIT_GIVEBACK_45,,APPROVE,,false,,,,,,,,,,OWNER_R_EXIT_DECISION,114,
,,,OWNER_R_EXIT_GIVEBACK_45,,,,false,,,,,,,,,10009,OWNER_R_EXIT_CLOSE_APPROVED,114,
,,,,,,,,0.300,,,0.402,,GENERAL,,,,OWNER_R_EXIT_FLOOR_ARMED,116,
CLOSE_AT_OR_ABOVE_FLOOR,,,,0.323,,SELL,,,0.30,,,,,,OWNER_R_EXIT_FLOOR_BREACH,,OWNER_R_EXIT_DECISION,116,
,,,OWNER_R_EXIT_FLOOR_BREACH,,APPROVE,,false,,,,,,,,,,OWNER_R_EXIT_DECISION,116,
,,,OWNER_R_EXIT_FLOOR_BREACH,,,,false,,,,,,,,,10009,OWNER_R_EXIT_CLOSE_APPROVED,116,
,,,OWNER_R_EXIT_GIVEBACK_45,,APPROVE,,false,,,,,,,,,,OWNER_R_EXIT_DECISION,122,
,,,OWNER_R_EXIT_GIVEBACK_45,,,,false,,,,,,,,,10009,OWNER_R_EXIT_CLOSE_APPROVED,122,
,,,OWNER_R_EXIT_GIVEBACK_45,,APPROVE,,false,,,,,,,,,,OWNER_R_EXIT_DECISION,124,
,,,OWNER_R_EXIT_GIVEBACK_45,,,,false,,,,,,,,,10009,OWNER_R_EXIT_CLOSE_APPROVED,124,
