position_id,campaign_id,leg_role,entry_source_path,direction,entry_time,entry_regime,frozen_owner_exit_profile,entry_price,original_sl,risk_distance,risk_usd,exit_time,exit_price,exit_authority,realized_profit_usd,realized_r_at_exit,peak_r_while_open,period_membership,total_favorable_r_at_5m,missed_r_5m,maximum_adverse_r_after_exit_5m,returned_to_entry_5m,crossed_original_sl_5m,path_classification_5m,observed_through_5m,total_favorable_r_at_10m,missed_r_10m,maximum_adverse_r_after_exit_10m,returned_to_entry_10m,crossed_original_sl_10m,path_classification_10m,observed_through_10m,total_favorable_r_at_15m,missed_r_15m,maximum_adverse_r_after_exit_15m,returned_to_entry_15m,crossed_original_sl_15m,path_classification_15m,observed_through_15m,total_favorable_r_at_20m,missed_r_20m,maximum_adverse_r_after_exit_20m,returned_to_entry_20m,crossed_original_sl_20m,path_classification_20m,observed_through_20m,total_favorable_r_at_30m,missed_r_30m,maximum_adverse_r_after_exit_30m,returned_to_entry_30m,crossed_original_sl_30m,path_classification_30m,observed_through_30m,total_favorable_r_at_60m,missed_r_60m,maximum_adverse_r_after_exit_60m,returned_to_entry_60m,crossed_original_sl_60m,path_classification_60m,observed_through_60m,clean_continuation_or_immediate_reversal
180,CAMP-69,CORE,FRESH,BUY,2026.05.14 02:33:30,TREND_DN,GENERAL,4695.81,4686.80353,9.00647,720.52,2026.05.14 03:01:06,4698.3,SL_MOD:PRIMARY_EXIT_FLOOR,199.2,0.276467,0.405263,FULL_90_DAYS+FIRST_60_DAYS,0.360851,0.084384,0.981516,True,False,IMMEDIATE_REVERSAL,2026.05.14 03:06:06,0.360851,0.084384,0.981516,True,False,IMMEDIATE_REVERSAL,2026.05.14 03:11:06,0.549604,0.273137,0.981516,True,False,IMMEDIATE_REVERSAL,2026.05.14 03:16:06,1.06701,0.790543,0.981516,True,False,IMMEDIATE_REVERSAL,2026.05.14 03:21:06,1.06701,0.790543,0.981516,True,False,IMMEDIATE_REVERSAL,2026.05.14 03:31:06,1.243549,0.967082,0.981516,True,False,IMMEDIATE_REVERSAL,2026.05.14 04:01:06,IMMEDIATE_REVERSAL
182,CAMP-70,CORE,FRESH,BUY,2026.05.14 10:03:00,TREND_DN,GENERAL,4701.67,4681.74743,19.92257,737.14,2026.05.14 10:30:57,4705.02,PROFIT_CLOSE,123.95,0.168151,0.306185,FULL_90_DAYS+FIRST_60_DAYS,0.629939,0.461788,0.10591,False,False,IMMEDIATE_REVERSAL,2026.05.14 10:35:57,0.857821,0.68967,0.10591,False,False,IMMEDIATE_REVERSAL,2026.05.14 10:40:57,0.857821,0.68967,0.10591,False,False,IMMEDIATE_REVERSAL,2026.05.14 10:45:57,0.857821,0.68967,0.40808,True,False,IMMEDIATE_REVERSAL,2026.05.14 10:50:57,0.857821,0.68967,0.718783,True,False,IMMEDIATE_REVERSAL,2026.05.14 11:00:57,0.857821,0.68967,0.718783,True,False,IMMEDIATE_REVERSAL,2026.05.14 11:30:57,IMMEDIATE_REVERSAL
184,CAMP-71,CORE,FRESH,BUY,2026.05.14 20:03:00,TREND_DN,GENERAL,4679.92,4667.19259,12.72741,750.92,2026.05.14 21:45:28,4667.19,BROKER_SL,-751.07,-1.000204,0.241212,FULL_90_DAYS+FIRST_60_DAYS,-0.759778,0.240426,0.014928,True,True,CLEAN_CONTINUATION,2026.05.14 21:50:28,-0.747993,0.252211,0.014928,True,True,CLEAN_CONTINUATION,2026.05.14 21:55:28,-0.630923,0.369282,0.014928,True,True,CLEAN_CONTINUATION,2026.05.14 22:00:28,-0.630923,0.369282,0.014928,True,True,CLEAN_CONTINUATION,2026.05.14 22:05:28,-0.630923,0.369282,0.0275,True,True,CLEAN_CONTINUATION,2026.05.14 22:15:28,-0.630923,0.369282,0.961704,True,True,CLEAN_CONTINUATION,2026.05.14 22:45:28,CLEAN_CONTINUATION
186,CAMP-72,CORE,FRESH,SELL,2026.05.18 03:03:27,TREND_DN,GENERAL,4531.33,4561.29511,29.96511,659.23,2026.05.18 03:33:59,4501.26,SL_MOD:PRIMARY_EXIT_FLOOR,661.54,1.003501,1.003501,FULL_90_DAYS+FIRST_60_DAYS,1.449686,0.446186,0.074754,False,False,CLEAN_CONTINUATION,2026.05.18 03:38:59,1.57917,0.575669,0.074754,False,False,CLEAN_CONTINUATION,2026.05.18 03:43:59,1.695973,0.692472,0.074754,False,False,CLEAN_CONTINUATION,2026.05.18 03:48:59,1.695973,0.692472,0.074754,False,False,CLEAN_CONTINUATION,2026.05.18 03:53:59,1.695973,0.692472,0.520272,False,False,CLEAN_CONTINUATION,2026.05.18 04:03:59,1.695973,0.692472,0.520272,False,False,CLEAN_CONTINUATION,2026.05.18 04:33:59,CLEAN_CONTINUATION
188,CAMP-73,CORE,FRESH,SELL,2026.05.18 13:33:31,TREND_DN,GENERAL,4536.22,4547.87046,11.65046,745.63,2026.05.18 13:35:11,4534.0,PROFIT_CLOSE,142.08,0.19055,0.359641,FULL_90_DAYS+FIRST_60_DAYS,0.212866,0.022317,0.484101,True,False,IMMEDIATE_REVERSAL,2026.05.18 13:40:11,0.212866,0.022317,0.953611,True,False,IMMEDIATE_REVERSAL,2026.05.18 13:45:11,0.212866,0.022317,1.199095,True,True,IMMEDIATE_REVERSAL,2026.05.18 13:50:11,0.212866,0.022317,1.199095,True,True,IMMEDIATE_REVERSAL,2026.05.18 13:55:11,0.212866,0.022317,1.199095,True,True,IMMEDIATE_REVERSAL,2026.05.18 14:05:11,0.543326,0.352776,1.199095,True,True,IMMEDIATE_REVERSAL,2026.05.18 14:35:11,IMMEDIATE_REVERSAL
190,CAMP-74,CORE,FRESH,SELL,2026.05.18 14:03:30,TREND_DN,GENERAL,4540.47,4550.44821,9.97821,758.34,2026.05.18 14:09:32,4538.7,PROFIT_CLOSE,134.52,0.177387,0.32571,FULL_90_DAYS+FIRST_60_DAYS,1.06031,0.882924,0.080175,False,False,CLEAN_CONTINUATION,2026.05.18 14:14:32,1.06031,0.882924,0.170371,False,False,CLEAN_CONTINUATION,2026.05.18 14:19:32,1.06031,0.882924,0.170371,False,False,CLEAN_CONTINUATION,2026.05.18 14:24:32,1.06031,0.882924,0.170371,False,False,CLEAN_CONTINUATION,2026.05.18 14:29:32,1.06031,0.882924,1.451161,True,True,CLEAN_CONTINUATION,2026.05.18 14:39:32,1.06031,0.882924,2.87326,True,True,CLEAN_CONTINUATION,2026.05.18 15:09:32,CLEAN_CONTINUATION
192,CAMP-75,CORE,FRESH,SELL,2026.05.18 14:33:00,TREND_DN,GENERAL,4539.15,4550.77033,11.62033,766.94,2026.05.18 14:39:23,4550.82,BROKER_SL,-770.22,-1.004277,0.0611,FULL_90_DAYS+FIRST_60_DAYS,-0.898428,0.105849,1.424228,True,True,IMMEDIATE_REVERSAL,2026.05.18 14:44:23,-0.898428,0.105849,1.424228,True,True,IMMEDIATE_REVERSAL,2026.05.18 14:49:23,-0.898428,0.105849,1.424228,True,True,IMMEDIATE_REVERSAL,2026.05.18 14:54:23,-0.898428,0.105849,1.424228,True,True,IMMEDIATE_REVERSAL,2026.05.18 14:59:23,-0.734921,0.269356,1.424228,True,True,IMMEDIATE_REVERSAL,2026.05.18 15:09:23,-0.540435,0.463842,1.424228,True,True,IMMEDIATE_REVERSAL,2026.05.18 15:39:23,IMMEDIATE_REVERSAL
194,CAMP-76,CORE,FRESH,SELL,2026.05.18 15:03:00,TREND_DN,GENERAL,4548.64,4572.51901,23.87901,692.49,2026.05.18 15:46:00,4572.62,BROKER_SL,-695.42,-1.00423,0.134428,FULL_90_DAYS+FIRST_60_DAYS,-0.840488,0.163742,0.100925,True,True,CLEAN_CONTINUATION,2026.05.18 15:51:00,-0.58964,0.41459,0.100925,True,True,CLEAN_CONTINUATION,2026.05.18 15:56:00,-0.58964,0.41459,0.137359,True,True,CLEAN_CONTINUATION,2026.05.18 16:01:00,-0.58964,0.41459,0.185937,True,True,CLEAN_CONTINUATION,2026.05.18 16:06:00,-0.560325,0.443904,0.185937,True,True,CLEAN_CONTINUATION,2026.05.18 16:16:00,-0.560325,0.443904,0.313665,True,True,CLEAN_CONTINUATION,2026.05.18 16:46:00,CLEAN_CONTINUATION
196,CAMP-77,CORE,FRESH,BUY,2026.05.18 20:03:30,TREND_DN,GENERAL,4553.16,4528.53741,24.62259,615.57,2026.05.18 22:03:35,4563.27,SL_MOD:PRIMARY_EXIT_FLOOR,252.75,0.410598,0.410598,FULL_90_DAYS+FIRST_60_DAYS,0.482484,0.071885,0.447963,True,False,IMMEDIATE_REVERSAL,2026.05.18 22:08:35,0.482484,0.071885,0.492231,True,False,IMMEDIATE_REVERSAL,2026.05.18 22:13:35,0.482484,0.071885,0.499135,True,False,IMMEDIATE_REVERSAL,2026.05.18 22:18:35,0.482484,0.071885,0.499135,True,False,IMMEDIATE_REVERSAL,2026.05.18 22:23:35,0.482484,0.071885,0.681894,True,False,IMMEDIATE_REVERSAL,2026.05.18 22:33:35,0.482484,0.071885,0.681894,True,False,IMMEDIATE_REVERSAL,2026.05.18 22:59:59,IMMEDIATE_REVERSAL
198,CAMP-78,CORE,FRESH,BUY,2026.05.18 22:33:00,TREND_DN,GENERAL,4556.67,4528.2525,28.4175,653.6,2026.05.19 01:02:10,4566.95,PROFIT_CLOSE,233.54,0.357312,0.48681,FULL_90_DAYS+FIRST_60_DAYS,0.531149,0.173837,0.036949,False,False,CLEAN_CONTINUATION,2026.05.19 01:07:10,0.579358,0.222046,0.036949,False,False,CLEAN_CONTINUATION,2026.05.19 01:12:09,0.622993,0.265681,0.036949,False,False,CLEAN_CONTINUATION,2026.05.19 01:17:10,0.624401,0.267089,0.036949,False,False,CLEAN_CONTINUATION,2026.05.19 01:22:09,0.624401,0.267089,0.036949,False,False,CLEAN_CONTINUATION,2026.05.19 01:32:10,0.782402,0.42509,0.036949,False,False,CLEAN_CONTINUATION,2026.05.19 02:02:10,CLEAN_CONTINUATION
199,CAMP-78,PYRAMID,PYRAMID,BUY,2026.05.18 22:48:51,TREND_DN,GENERAL,4561.67,4542.07297,19.59703,646.7,2026.05.19 01:02:10,4566.95,PROFIT_CLOSE,170.08,0.262996,0.45078,FULL_90_DAYS+FIRST_60_DAYS,0.515075,0.252079,0.05358,False,False,CLEAN_CONTINUATION,2026.05.19 01:07:10,0.584984,0.321988,0.05358,False,False,CLEAN_CONTINUATION,2026.05.19 01:12:09,0.648259,0.385262,0.05358,False,False,CLEAN_CONTINUATION,2026.05.19 01:17:10,0.6503,0.387304,0.05358,False,False,CLEAN_CONTINUATION,2026.05.19 01:22:09,0.6503,0.387304,0.05358,False,False,CLEAN_CONTINUATION,2026.05.19 01:32:10,0.879416,0.61642,0.05358,False,False,CLEAN_CONTINUATION,2026.05.19 02:02:10,CLEAN_CONTINUATION
202,CAMP-79,CORE,FRESH,SELL,2026.05.19 04:03:22,CHOPPY,GENERAL,4562.14,4591.7644,29.6244,681.36,2026.05.19 05:16:30,4554.71,PROFIT_CLOSE,170.89,0.250807,0.350387,FULL_90_DAYS+FIRST_60_DAYS,0.263296,0.01249,0.163041,False,False,IMMEDIATE_REVERSAL,2026.05.19 05:21:30,0.263296,0.01249,0.184983,False,False,IMMEDIATE_REVERSAL,2026.05.19 05:26:30,0.263296,0.01249,0.259246,True,False,IMMEDIATE_REVERSAL,2026.05.19 05:31:30,0.316631,0.065824,0.259246,True,False,IMMEDIATE_REVERSAL,2026.05.19 05:36:30,0.36659,0.115783,0.259246,True,False,IMMEDIATE_REVERSAL,2026.05.19 05:46:30,0.620097,0.36929,0.259246,True,False,IMMEDIATE_REVERSAL,2026.05.19 06:16:30,IMMEDIATE_REVERSAL
203,CAMP-79,PYRAMID,PYRAMID,SELL,2026.05.19 04:24:23,CHOPPY,GENERAL,4556.54,4593.08497,36.54497,657.81,2026.05.19 05:16:30,4554.71,PROFIT_CLOSE,32.94,0.050075,0.130798,FULL_90_DAYS+FIRST_60_DAYS,0.0602,0.010125,0.132166,True,False,IMMEDIATE_REVERSAL,2026.05.19 05:21:30,0.0602,0.010125,0.149952,True,False,IMMEDIATE_REVERSAL,2026.05.19 05:26:30,0.0602,0.010125,0.210152,True,False,IMMEDIATE_REVERSAL,2026.05.19 05:31:30,0.103434,0.053359,0.210152,True,False,IMMEDIATE_REVERSAL,2026.05.19 05:36:30,0.143932,0.093857,0.210152,True,False,IMMEDIATE_REVERSAL,2026.05.19 05:46:30,0.349432,0.299357,0.210152,True,False,IMMEDIATE_REVERSAL,2026.05.19 06:16:30,IMMEDIATE_REVERSAL
206,CAMP-80,CORE,FRESH,BUY,2026.05.19 09:03:30,TREND_DN,GENERAL,4539.12,4528.04417,11.07583,708.85,2026.05.19 09:13:17,4543.93,SL_MOD:PRIMARY_EXIT_FLOOR,307.84,0.43428,0.43428,FULL_90_DAYS+FIRST_60_DAYS,0.610339,0.176059,0.268151,False,False,CLEAN_CONTINUATION,2026.05.19 09:18:17,1.091567,0.657287,0.268151,False,False,CLEAN_CONTINUATION,2026.05.19 09:23:17,1.337147,0.902867,0.268151,False,False,CLEAN_CONTINUATION,2026.05.19 09:28:17,1.337147,0.902867,0.268151,False,False,CLEAN_CONTINUATION,2026.05.19 09:33:17,1.337147,0.902867,0.268151,False,False,CLEAN_CONTINUATION,2026.05.19 09:43:17,1.459937,1.025657,0.268151,False,False,CLEAN_CONTINUATION,2026.05.19 10:13:17,CLEAN_CONTINUATION
208,CAMP-81,CORE,FRESH,BUY,2026.05.19 09:33:00,TREND_DN,GENERAL,4547.24,4526.29816,20.94184,732.96,2026.05.19 10:10:48,4551.35,PROFIT_CLOSE,143.85,0.196258,0.384399,FULL_90_DAYS+FIRST_60_DAYS,0.203421,0.007163,0.199123,True,False,IMMEDIATE_REVERSAL,2026.05.19 10:15:48,0.203421,0.007163,0.223476,True,False,IMMEDIATE_REVERSAL,2026.05.19 10:20:48,0.203421,0.007163,0.305131,True,False,IMMEDIATE_REVERSAL,2026.05.19 10:25:48,0.203421,0.007163,0.393471,True,False,IMMEDIATE_REVERSAL,2026.05.19 10:30:48,0.203421,0.007163,0.437879,True,False,IMMEDIATE_REVERSAL,2026.05.19 10:40:48,0.574926,0.378668,0.474648,True,False,IMMEDIATE_REVERSAL,2026.05.19 11:10:48,IMMEDIATE_REVERSAL
210,CAMP-82,CORE,FRESH,BUY,2026.05.19 11:03:00,TREND_DN,GENERAL,4553.71,4537.27009,16.43991,756.24,2026.05.19 11:28:26,4537.27,BROKER_SL,-756.24,-1.000006,0.089417,FULL_90_DAYS+FIRST_60_DAYS,-0.801708,0.198298,0.05292,True,True,CLEAN_CONTINUATION,2026.05.19 11:33:26,-0.531634,0.468372,0.05292,True,True,CLEAN_CONTINUATION,2026.05.19 11:38:26,-0.531634,0.468372,0.05292,True,True,CLEAN_CONTINUATION,2026.05.19 11:43:26,-0.308397,0.691609,0.05292,True,True,CLEAN_CONTINUATION,2026.05.19 11:48:26,-0.308397,0.691609,0.05292,True,True,CLEAN_CONTINUATION,2026.05.19 11:58:26,-0.308397,0.691609,0.07056,True,True,CLEAN_CONTINUATION,2026.05.19 12:28:26,CLEAN_CONTINUATION
212,CAMP-83,CORE,FRESH,BUY,2026.05.19 14:03:30,TREND_DN,GENERAL,4547.01,4519.8948,27.1152,677.88,2026.05.19 16:07:26,4519.84,BROKER_SL,-679.25,-1.002021,0.005532,FULL_90_DAYS+FIRST_60_DAYS,-0.755296,0.246725,0.184398,True,True,IMMEDIATE_REVERSAL,2026.05.19 16:12:26,-0.755296,0.246725,0.184398,True,True,IMMEDIATE_REVERSAL,2026.05.19 16:17:26,-0.755296,0.246725,0.388343,True,True,IMMEDIATE_REVERSAL,2026.05.19 16:22:26,-0.755296,0.246725,0.760828,True,True,IMMEDIATE_REVERSAL,2026.05.19 16:27:26,-0.755296,0.246725,2.034283,True,True,IMMEDIATE_REVERSAL,2026.05.19 16:37:26,-0.755296,0.246725,2.034283,True,True,IMMEDIATE_REVERSAL,2026.05.19 17:07:26,IMMEDIATE_REVERSAL
214,CAMP-84,CORE,FRESH,SELL,2026.05.20 16:33:00,TREND_DN,GENERAL,4490.43,4510.59343,20.16343,604.9,2026.05.20 16:42:00,4484.9,PROFIT_CLOSE,165.9,0.274259,0.334765,FULL_90_DAYS+FIRST_60_DAYS,0.364522,0.090262,0.327821,True,False,IMMEDIATE_REVERSAL,2026.05.20 16:47:00,0.364522,0.090262,0.368489,True,False,IMMEDIATE_REVERSAL,2026.05.20 16:52:00,0.364522,0.090262,0.368489,True,False,IMMEDIATE_REVERSAL,2026.05.20 16:57:00,0.435938,0.161679,0.368489,True,False,IMMEDIATE_REVERSAL,2026.05.20 17:02:00,0.897169,0.62291,0.368489,True,False,IMMEDIATE_REVERSAL,2026.05.20 17:12:00,1.15159,0.877331,2.175721,True,True,IMMEDIATE_REVERSAL,2026.05.20 17:42:00,IMMEDIATE_REVERSAL
215,CAMP-84,PYRAMID,PYRAMID,SELL,2026.05.20 16:40:09,TREND_DN,GENERAL,4485.46,4511.63487,26.17487,602.02,2026.05.20 16:42:00,4484.9,PROFIT_CLOSE,12.88,0.021395,0.068004,FULL_90_DAYS+FIRST_60_DAYS,0.090927,0.069532,0.252532,True,False,IMMEDIATE_REVERSAL,2026.05.20 16:47:00,0.090927,0.069532,0.28386,True,False,IMMEDIATE_REVERSAL,2026.05.20 16:52:00,0.090927,0.069532,0.28386,True,False,IMMEDIATE_REVERSAL,2026.05.20 16:57:00,0.145941,0.124547,0.28386,True,False,IMMEDIATE_REVERSAL,2026.05.20 17:02:00,0.501244,0.47985,0.28386,True,False,IMMEDIATE_REVERSAL,2026.05.20 17:12:00,0.697234,0.675839,1.676035,True,True,IMMEDIATE_REVERSAL,2026.05.20 17:42:00,IMMEDIATE_REVERSAL
218,CAMP-85,CORE,FRESH,SELL,2026.05.20 17:03:00,TREND_DN,GENERAL,4481.77,4512.40026,30.63026,612.61,2026.05.20 17:13:58,4471.45,PROFIT_CLOSE,206.4,0.336921,0.475346,FULL_90_DAYS+FIRST_60_DAYS,0.350307,0.013385,1.025783,True,False,IMMEDIATE_REVERSAL,2026.05.20 17:18:58,0.350307,0.013385,1.303286,True,False,IMMEDIATE_REVERSAL,2026.05.20 17:23:58,0.350307,0.013385,1.303286,True,False,IMMEDIATE_REVERSAL,2026.05.20 17:28:58,0.350307,0.013385,1.797243,True,True,IMMEDIATE_REVERSAL,2026.05.20 17:33:58,0.350307,0.013385,1.871352,True,True,IMMEDIATE_REVERSAL,2026.05.20 17:43:58,0.350307,0.013385,2.155712,True,True,IMMEDIATE_REVERSAL,2026.05.20 18:13:58,IMMEDIATE_REVERSAL
219,CAMP-85,PYRAMID,PYRAMID,SELL,2026.05.20 17:07:32,TREND_DN,GENERAL,4478.87,4512.98026,34.11026,613.99,2026.05.20 17:13:58,4471.45,PROFIT_CLOSE,133.56,0.21753,0.341832,FULL_90_DAYS+FIRST_60_DAYS,0.229549,0.01202,0.921131,True,False,IMMEDIATE_REVERSAL,2026.05.20 17:18:58,0.229549,0.01202,1.170322,True,False,IMMEDIATE_REVERSAL,2026.05.20 17:23:58,0.229549,0.01202,1.170322,True,False,IMMEDIATE_REVERSAL,2026.05.20 17:28:58,0.229549,0.01202,1.613884,True,True,IMMEDIATE_REVERSAL,2026.05.20 17:33:58,0.229549,0.01202,1.680433,True,True,IMMEDIATE_REVERSAL,2026.05.20 17:43:58,0.229549,0.01202,1.935781,True,True,IMMEDIATE_REVERSAL,2026.05.20 18:13:58,IMMEDIATE_REVERSAL
222,CAMP-86,CORE,FRESH,BUY,2026.05.21 11:33:30,TREND_UP,TREND_UP,4531.36,4506.60589,24.75411,643.61,2026.05.21 12:20:00,4539.97,PROFIT_CLOSE,223.86,0.347821,0.396298,FULL_90_DAYS+FIRST_60_DAYS,0.450834,0.103013,0.113516,False,False,CLEAN_CONTINUATION,2026.05.21 12:25:00,0.450834,0.103013,0.177344,False,False,CLEAN_CONTINUATION,2026.05.21 12:30:00,0.468609,0.120788,0.250059,False,False,CLEAN_CONTINUATION,2026.05.21 12:35:00,0.468609,0.120788,0.300152,False,False,CLEAN_CONTINUATION,2026.05.21 12:40:00,0.468609,0.120788,0.489616,True,False,CLEAN_CONTINUATION,2026.05.21 12:50:00,0.468609,0.120788,0.489616,True,False,CLEAN_CONTINUATION,2026.05.21 13:20:00,CLEAN_CONTINUATION
223,CAMP-86,PYRAMID,PYRAMID,BUY,2026.05.21 12:13:27,TREND_UP,TREND_UP,4539.29,4522.90679,16.38321,655.33,2026.05.21 12:20:00,4539.97,PROFIT_CLOSE,27.2,0.041506,0.114752,FULL_90_DAYS+FIRST_60_DAYS,0.197153,0.155647,0.171517,True,False,CLEAN_CONTINUATION,2026.05.21 12:25:00,0.197153,0.155647,0.267957,True,False,CLEAN_CONTINUATION,2026.05.21 12:30:00,0.22401,0.182504,0.377826,True,False,CLEAN_CONTINUATION,2026.05.21 12:35:00,0.22401,0.182504,0.453513,True,False,CLEAN_CONTINUATION,2026.05.21 12:40:00,0.22401,0.182504,0.739782,True,False,CLEAN_CONTINUATION,2026.05.21 12:50:00,0.22401,0.182504,0.739782,True,False,CLEAN_CONTINUATION,2026.05.21 13:20:00,CLEAN_CONTINUATION
226,CAMP-87,CORE,FRESH,BUY,2026.05.21 17:03:30,TREND_DN,GENERAL,4509.95,4482.66127,27.28873,682.22,2026.05.21 19:13:25,4515.92,PROFIT_CLOSE,149.25,0.218772,0.399066,FULL_90_DAYS+FIRST_60_DAYS,0.27887,0.060098,0.050204,False,False,NO_DECISIVE_0.10R_MOVE,2026.05.21 19:18:25,0.325043,0.106271,0.050204,False,False,CLEAN_CONTINUATION,2026.05.21 19:23:25,0.325043,0.106271,0.050204,False,False,CLEAN_CONTINUATION,2026.05.21 19:28:25,0.32944,0.110668,0.050204,False,False,CLEAN_CONTINUATION,2026.05.21 19:33:25,0.344831,0.126059,0.050204,False,False,CLEAN_CONTINUATION,2026.05.21 19:43:25,0.799964,0.581192,0.063763,False,False,CLEAN_CONTINUATION,2026.05.21 20:13:25,CLEAN_CONTINUATION
228,CAMP-88,CORE,FRESH,BUY,2026.05.21 19:33:30,TREND_DN,GENERAL,4517.51,4491.08111,26.42889,687.15,2026.05.21 20:11:56,4527.49,SL_MOD:PRIMARY_EXIT_FLOOR,259.48,0.377617,0.539939,FULL_90_DAYS+FIRST_60_DAYS,0.740099,0.362482,0.163836,False,False,CLEAN_CONTINUATION,2026.05.21 20:16:56,1.086311,0.708694,0.163836,False,False,CLEAN_CONTINUATION,2026.05.21 20:21:56,1.090852,0.713235,0.163836,False,False,CLEAN_CONTINUATION,2026.05.21 20:26:56,1.194905,0.817288,0.163836,False,False,CLEAN_CONTINUATION,2026.05.21 20:31:56,1.194905,0.817288,0.163836,False,False,CLEAN_CONTINUATION,2026.05.21 20:41:56,1.580089,1.202472,0.163836,False,False,CLEAN_CONTINUATION,2026.05.21 21:11:56,CLEAN_CONTINUATION
230,CAMP-89,CORE,FRESH,SELL,2026.05.22 03:03:00,TREND_UP,TREND_UP,4532.54,4548.43657,15.89657,731.24,2026.05.22 04:00:00,4527.68,PROFIT_CLOSE,223.56,0.305726,0.420845,FULL_90_DAYS+FIRST_60_DAYS,0.368003,0.062278,0.556095,True,False,IMMEDIATE_REVERSAL,2026.05.22 04:05:00,0.566159,0.260434,0.556095,True,False,IMMEDIATE_REVERSAL,2026.05.22 04:10:00,0.566159,0.260434,0.556095,True,False,IMMEDIATE_REVERSAL,2026.05.22 04:15:00,0.566159,0.260434,0.556095,True,False,IMMEDIATE_REVERSAL,2026.05.22 04:20:00,0.566159,0.260434,0.556095,True,False,IMMEDIATE_REVERSAL,2026.05.22 04:30:00,0.708328,0.402603,0.556095,True,False,IMMEDIATE_REVERSAL,2026.05.22 05:00:00,IMMEDIATE_REVERSAL
231,CAMP-89,PYRAMID,PYRAMID,SELL,2026.05.22 03:54:31,TREND_UP,TREND_UP,4528.99,4544.24509,15.25509,732.24,2026.05.22 04:00:00,4527.68,PROFIT_CLOSE,62.88,0.085873,0.205833,FULL_90_DAYS+FIRST_60_DAYS,0.150769,0.064896,0.579479,True,False,IMMEDIATE_REVERSAL,2026.05.22 04:05:00,0.357258,0.271385,0.579479,True,False,IMMEDIATE_REVERSAL,2026.05.22 04:10:00,0.357258,0.271385,0.579479,True,False,IMMEDIATE_REVERSAL,2026.05.22 04:15:00,0.357258,0.271385,0.579479,True,False,IMMEDIATE_REVERSAL,2026.05.22 04:20:00,0.357258,0.271385,0.579479,True,False,IMMEDIATE_REVERSAL,2026.05.22 04:30:00,0.505405,0.419532,0.579479,True,False,IMMEDIATE_REVERSAL,2026.05.22 05:00:00,IMMEDIATE_REVERSAL
234,CAMP-90,CORE,FRESH,BUY,2026.05.22 07:03:30,TREND_UP,TREND_UP,4529.16,4516.24329,12.91671,762.09,2026.05.22 08:42:02,4531.91,PROFIT_CLOSE,162.25,0.212903,0.388644,FULL_90_DAYS+FIRST_60_DAYS,0.398708,0.185806,0.035613,False,False,CLEAN_CONTINUATION,2026.05.22 08:47:02,0.398708,0.185806,0.060387,False,False,CLEAN_CONTINUATION,2026.05.22 08:52:02,0.398708,0.185806,1.285157,True,True,CLEAN_CONTINUATION,2026.05.22 08:57:02,0.398708,0.185806,1.886703,True,True,CLEAN_CONTINUATION,2026.05.22 09:02:02,0.398708,0.185806,1.886703,True,True,CLEAN_CONTINUATION,2026.05.22 09:12:02,0.398708,0.185806,1.886703,True,True,CLEAN_CONTINUATION,2026.05.22 09:42:02,CLEAN_CONTINUATION
236,CAMP-91,CORE,FRESH,BUY,2026.05.22 09:33:00,TREND_UP,TREND_UP,4524.18,4502.89671,21.28329,766.2,2026.05.22 11:21:27,4527.95,PROFIT_CLOSE,135.72,0.177134,0.331246,FULL_90_DAYS+FIRST_60_DAYS,0.220361,0.043226,0.09585,False,False,NO_DECISIVE_0.10R_MOVE,2026.05.22 11:26:27,0.220361,0.043226,0.166328,False,False,IMMEDIATE_REVERSAL,2026.05.22 11:31:27,0.220361,0.043226,0.514488,True,False,IMMEDIATE_REVERSAL,2026.05.22 11:36:27,0.220361,0.043226,0.514488,True,False,IMMEDIATE_REVERSAL,2026.05.22 11:41:27,0.220361,0.043226,0.514488,True,False,IMMEDIATE_REVERSAL,2026.05.22 11:51:27,0.220361,0.043226,0.601881,True,False,IMMEDIATE_REVERSAL,2026.05.22 12:21:27,IMMEDIATE_REVERSAL
238,CAMP-92,CORE,FRESH,BUY,2026.05.22 15:03:00,TREND_DN,GENERAL,4521.25,4508.46756,12.78244,779.73,2026.05.22 15:12:17,4526.43,SL_MOD:PRIMARY_EXIT_FLOOR,315.98,0.405245,0.405245,FULL_90_DAYS+FIRST_60_DAYS,0.710351,0.305106,0.089967,False,False,CLEAN_CONTINUATION,2026.05.22 15:17:17,1.149234,0.743989,0.108743,False,False,CLEAN_CONTINUATION,2026.05.22 15:22:17,1.149234,0.743989,0.207316,False,False,CLEAN_CONTINUATION,2026.05.22 15:27:17,1.149234,0.743989,0.527286,True,False,CLEAN_CONTINUATION,2026.05.22 15:32:17,1.149234,0.743989,0.891848,True,False,CLEAN_CONTINUATION,2026.05.22 15:42:17,1.149234,0.743989,0.891848,True,False,CLEAN_CONTINUATION,2026.05.22 16:12:17,CLEAN_CONTINUATION
