m10_candle_close_time,scan_ran,process_count,indicator_readiness,setup_scores,buy_score,sell_score,preferred_direction,setup_selected,candidate_created,candidate_not_created_reason,grade,session,regime,location,m10_decision,transition_state,permanent_block_result,owner_location_block_result,normal_gate_result,execution_timer_result,order_send_result,broker_retcode,evidence_id,freshness,data_state
2026.07.29 22:20:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,41.07,51.47,NONE,SQUEEZE_RELEASE,NO,M10_CANDIDATE_REJECTED:NO_VALID_SIGNAL:preferred=NONE:reason=no executable directional case yet (buy=41.1 sell=51.5 threshold=55.0),SKIP,LATE,TREND_UP,LOCATION_RESET_PENDING,NO_VALID_SIGNAL,WAITING_FOR_PULLBACK,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,47,FRESH,COMPLETE
2026.07.29 22:30:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,43.02,67.50,SELL,SQUEEZE_RELEASE,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=43.0 sell=67.5) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,LATE,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,48,FRESH,COMPLETE
2026.07.29 22:40:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,35.69,66.03,SELL,SQUEEZE_RELEASE,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=35.7 sell=66.0) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,LATE,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,49,FRESH,COMPLETE
2026.07.29 22:50:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,38.66,49.63,NONE,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:DATA_UNAVAILABLE:preferred=NONE:reason=primary evidence freshnessState=FRESH staleCause= dataState=UNAVAILABLE closeAgeSeconds=7213 evaluatedShift=1,SKIP,LATE,TREND_UP,LOCATION_RESET_PENDING,NO_VALID_SIGNAL,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,50,FRESH,COMPLETE
2026.07.30 01:10:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,38.24,41.80,NONE,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=NONE:reason=buyCaseScore=38.2 sellCaseScore=41.8,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,52,FRESH,COMPLETE
2026.07.30 01:20:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,34.21,40.93,NONE,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=NONE:reason=buyCaseScore=34.2 sellCaseScore=40.9,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,53,FRESH,COMPLETE
2026.07.30 01:30:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,36.96,38.69,NONE,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=NONE:reason=buyCaseScore=37.0 sellCaseScore=38.7,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,54,FRESH,COMPLETE
2026.07.30 01:40:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,37.58,37.90,NONE,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=NONE:reason=buyCaseScore=37.6 sellCaseScore=37.9,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,55,FRESH,COMPLETE
2026.07.30 01:50:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,41.50,38.93,NONE,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=NONE:reason=buyCaseScore=41.5 sellCaseScore=38.9,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,56,FRESH,COMPLETE
2026.07.30 02:00:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,41.93,37.01,NONE,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=NONE:reason=buyCaseScore=41.9 sellCaseScore=37.0,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,57,FRESH,COMPLETE
2026.07.30 02:10:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,41.13,38.86,NONE,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=NONE:reason=buyCaseScore=41.1 sellCaseScore=38.9,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,WAITING_FOR_PULLBACK,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,58,FRESH,COMPLETE
2026.07.30 02:20:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,41.71,38.67,NONE,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=NONE:reason=buyCaseScore=41.7 sellCaseScore=38.7,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,59,FRESH,COMPLETE
2026.07.30 02:30:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,41.86,53.87,NONE,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:NO_VALID_SIGNAL:preferred=NONE:reason=no executable directional case yet (buy=41.9 sell=53.9 threshold=55.0),SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,NO_VALID_SIGNAL,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,60,FRESH,COMPLETE
2026.07.30 02:40:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,45.34,55.03,NONE,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=NONE:reason=buyCaseScore=45.3 sellCaseScore=55.0,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,61,FRESH,COMPLETE
2026.07.30 02:50:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,43.68,55.36,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=43.7 sell=55.4) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,62,FRESH,COMPLETE
2026.07.30 03:00:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,40.24,57.71,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=40.2 sell=57.7) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,63,FRESH,COMPLETE
2026.07.30 03:10:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,35.01,60.33,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=35.0 sell=60.3) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,64,FRESH,COMPLETE
2026.07.30 03:20:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,27.98,61.41,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=28.0 sell=61.4) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,65,FRESH,COMPLETE
2026.07.30 03:30:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,27.32,62.09,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=27.3 sell=62.1) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,WAITING_FOR_PULLBACK,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,66,FRESH,COMPLETE
2026.07.30 03:40:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,33.41,77.09,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=33.4 sell=77.1) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,WAITING_FOR_PULLBACK,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,67,FRESH,COMPLETE
2026.07.30 03:50:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,33.41,75.59,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=33.4 sell=75.6) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,WAITING_FOR_PULLBACK,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,68,FRESH,COMPLETE
2026.07.30 04:00:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,32.60,72.29,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=32.6 sell=72.3) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,WAITING_FOR_PULLBACK,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,69,FRESH,COMPLETE
2026.07.30 04:10:00,YES,2,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,25.53,52.37,NONE,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:NO_VALID_SIGNAL:preferred=NONE:reason=no executable directional case yet (buy=25.5 sell=52.4 threshold=55.0),SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,NO_VALID_SIGNAL,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,1,FRESH,COMPLETE
2026.07.30 04:20:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,31.07,63.13,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=31.1 sell=63.1) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,2,FRESH,COMPLETE
2026.07.30 04:30:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,47.87,59.91,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=47.9 sell=59.9) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,3,FRESH,COMPLETE
2026.07.30 04:40:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,40.06,56.16,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=40.1 sell=56.2) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,4,FRESH,COMPLETE
2026.07.30 04:50:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,42.86,57.81,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=42.9 sell=57.8) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,WAITING_FOR_PULLBACK,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,5,FRESH,COMPLETE
2026.07.30 05:00:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,44.26,57.55,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=44.3 sell=57.6) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,6,FRESH,COMPLETE
2026.07.30 05:10:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,45.80,57.57,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=45.8 sell=57.6) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,7,FRESH,COMPLETE
2026.07.30 05:20:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,44.14,75.34,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=44.1 sell=75.3) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,8,FRESH,COMPLETE
2026.07.30 05:30:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,41.43,58.26,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=41.4 sell=58.3) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,9,FRESH,COMPLETE
2026.07.30 05:40:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,40.26,75.45,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=40.3 sell=75.5) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,10,FRESH,COMPLETE
2026.07.30 05:50:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,35.58,72.36,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=35.6 sell=72.4) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,REENTRY_ALLOWED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,11,FRESH,COMPLETE
2026.07.30 06:00:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,32.52,78.82,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=32.5 sell=78.8) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,WAITING_FOR_PULLBACK,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,12,FRESH,COMPLETE
2026.07.30 06:10:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,32.34,73.94,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=32.3 sell=73.9) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,WAITING_FOR_PULLBACK,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,13,FRESH,COMPLETE
2026.07.30 06:20:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,33.61,76.94,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=33.6 sell=76.9) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,WAITING_FOR_PULLBACK,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,14,FRESH,COMPLETE
2026.07.30 06:30:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,29.66,74.37,SELL,BREAKOUT,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=29.7 sell=74.4) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,BRKT_DN,LOCATION_RESET_PENDING,TRANSITION_WATCH,WAITING_FOR_PULLBACK,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,15,FRESH,COMPLETE
2026.07.30 06:40:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,29.66,75.06,SELL,BREAKOUT,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=29.7 sell=75.1) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,BRKT_DN,LOCATION_RESET_PENDING,TRANSITION_WATCH,WAITING_FOR_PULLBACK,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,16,FRESH,COMPLETE
2026.07.30 06:50:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,32.39,62.93,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=32.4 sell=62.9) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,ASIA,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,WAITING_FOR_PULLBACK,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,17,FRESH,COMPLETE
2026.07.30 07:00:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,39.63,68.17,SELL,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=SELL:reason=opposite score cleared 55 (buy=39.6 sell=68.2) but Adaptive Transition has not yet allowed entry; keep watching,SKIP,LDN,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,WAITING_FOR_PULLBACK,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,18,FRESH,COMPLETE
2026.07.30 07:10:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,54.77,57.85,NONE,TREND_PULLBACK,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=NONE:reason=buyCaseScore=54.8 sellCaseScore=57.8,SKIP,LDN,TREND_UP,LOCATION_RESET_PENDING,TRANSITION_WATCH,TRANSITION_WATCH,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,19,FRESH,COMPLETE
2026.07.30 07:20:00,YES,1,COMPLETE;closedShift=1;immutable=true,selected=5.97;combined=3.38,51.81,62.10,SELL,TREND_PULLBACK,YES,,B,LDN,TREND_UP,LOCATION_EXCELLENT,SELL_CANDIDATE,SELL_CANDIDATE,NOT_REACHED,NOT_REACHED,OWNER_LOCATION_EXCELLENT_BLOCK,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,20,FRESH,COMPLETE
2026.07.30 07:30:00,YES,1,COMPLETE;closedShift=1;immutable=true,NOT_LOGGED_BY_LIVE_BUILD,52.81,62.39,NONE,SQUEEZE_RELEASE,NO,M10_CANDIDATE_REJECTED:TRANSITION_WATCH:preferred=NONE:reason=buyCaseScore=52.8 sellCaseScore=62.4,SKIP,LDN,TREND_UP,LOCATION_EXCELLENT,TRANSITION_WATCH,TRANSITION_WATCH,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,21,FRESH,COMPLETE
2026.07.30 07:40:00,YES,1,COMPLETE;closedShift=1;immutable=true,selected=6.72;combined=3.87,49.59,73.37,SELL,TREND_PULLBACK,YES,,B,LDN,TREND_UP,LOCATION_EXCELLENT,SELL_CANDIDATE,SELL_CANDIDATE,NOT_REACHED,NOT_REACHED,OWNER_LOCATION_EXCELLENT_BLOCK,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,22,FRESH,COMPLETE
2026.07.30 07:50:00,YES,1,COMPLETE;closedShift=1;immutable=true,selected=6.70;combined=3.85,48.94,72.96,SELL,SQUEEZE_RELEASE,YES,,B,LDN,TREND_UP,LOCATION_EXCELLENT,SELL_CANDIDATE,SELL_CANDIDATE,NOT_REACHED,NOT_REACHED,OWNER_LOCATION_EXCELLENT_BLOCK,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,23,FRESH,COMPLETE
2026.07.30 08:00:00,YES,1,COMPLETE;closedShift=1;immutable=true,selected=6.68;combined=3.84,48.44,72.64,SELL,ASIA_BREAKOUT,YES,,B,LDN,TREND_UP,LOCATION_EXCELLENT,SELL_CANDIDATE,SELL_CANDIDATE,NOT_REACHED,NOT_REACHED,OWNER_LOCATION_EXCELLENT_BLOCK,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,24,FRESH,COMPLETE
2026.07.30 08:10:00,YES,1,COMPLETE;closedShift=1;immutable=true,selected=7.10;combined=4.11,50.03,78.99,SELL,TREND_PULLBACK,YES,,A,LDN,TREND_UP,LOCATION_EXCELLENT,SELL_CANDIDATE,SELL_CANDIDATE,NOT_REACHED,NOT_REACHED,OWNER_LOCATION_EXCELLENT_BLOCK,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,25,FRESH,COMPLETE
2026.07.30 08:20:00,YES,1,COMPLETE;closedShift=1;immutable=true,selected=7.20;combined=4.18,50.89,80.47,SELL,TREND_PULLBACK,YES,,A,LDN,TREND_UP,LOCATION_GOOD,SELL_CANDIDATE,SELL_CANDIDATE,NOT_REACHED,NOT_REACHED,CANCEL_TIMER_EXPIRED,EXPIRED,NOT_REACHED,NOT_ATTEMPTED,26,FRESH,COMPLETE
